Brightness,Contrast,Noise,Resolution,Blur,Label
126.75077438354492,58.38958013793888,78.20711135864258,262144,57.30977987112419,1
92.55275344848633,63.42971456144586,29.223556518554688,262144,5.463797032833099,1
104.56790542602539,66.7961468731428,52.0469970703125,262144,27.69576457781659,1
135.53208923339844,53.34692361531163,57.893333435058594,262144,32.42064149840735,1
78.05206680297852,45.08275312056148,47.673667907714844,262144,24.787103985188878,1
165.33761596679688,57.54777288913779,106.85684204101562,262144,4576.071021970303,1
137.41494369506836,56.43194129772794,30.484607696533203,262144,7.543343701850972,1
160.95947647094727,49.3596539539818,53.38471984863281,262144,21.271595573984087,1
111.56059265136719,48.36953630801308,27.535785675048828,262144,5.77952188065683,1
93.07730865478516,54.35737862461327,53.262760162353516,262144,16.14805240566784,1
68.97340774536133,50.60767998095261,116.02470397949219,262144,814.5709798068128,1
69.38108825683594,63.41398751485062,44.6839599609375,262144,34.92226308491081,1
128.5991439819336,48.170470054572924,61.499446868896484,262144,48.090555222923285,1
102.96693420410156,76.90644976600592,43.23796081542969,262144,33.599907628959045,1
222.11017227172852,48.36870375646074,17.277748107910156,262144,3.287424793568789,1
139.4439811706543,47.455423583291086,86.75286483764648,262144,81.7039348186081,1
121.17594909667969,60.058650625612884,77.55972671508789,262144,229.91625970223686,1
81.26954650878906,49.46249006363814,39.65230941772461,262144,9.571053054984077,1
155.3686180114746,45.85839953662936,83.28702163696289,262144,68.34714837180218,1
96.54447555541992,62.497300191502795,98.15963363647461,262144,357.4611053466215,1
104.5875358581543,57.76174817136221,47.881107330322266,262144,18.461902513852692,1
136.67651748657227,39.54263493022377,50.446739196777344,262144,52.16436674595752,1
159.97061920166016,65.65495692313789,41.76124572753906,262144,12.327536956741824,1
146.9680519104004,58.031573327654435,63.569515228271484,262144,22.088760422644555,1
126.8029670715332,36.396017392555464,49.77393341064453,262144,46.55387231624627,1
118.58276748657227,61.67478817978072,42.430992126464844,262144,11.619999199581798,1
122.59937286376953,62.45287344863268,46.6058349609375,262144,25.93101080377528,1
206.96202087402344,48.979632742392106,32.172061920166016,262144,6.624353751540184,1
106.13235473632812,76.1317717034702,54.19180679321289,262144,48.12447711772984,1
175.41676330566406,36.234433743131405,70.59769058227539,262144,45.79081710334867,1
141.04994201660156,37.71182164135036,67.35369491577148,262144,26.839886418994865,1
135.81707763671875,61.403683101472275,32.17482376098633,262144,13.499882893112954,1
135.35728073120117,41.080684229367236,42.143089294433594,262144,24.34707064036047,1
146.98709106445312,36.5545855719886,18.147079467773438,262144,5.285885033896193,1
108.1783218383789,50.308875142575424,30.702327728271484,262144,6.621424637371092,1
104.68769836425781,55.19503950293131,47.90885925292969,262144,19.635913833029917,1
157.21454620361328,42.85299780671678,72.45426940917969,262144,44.18699258565903,1
149.07596588134766,77.68037551578944,29.963775634765625,262144,7.663144770878716,1
137.17950439453125,50.44492245307627,58.45921325683594,262144,26.677802201360464,1
145.2971954345703,49.999974652373325,32.30240249633789,262144,12.050526430350146,1
94.11735153198242,46.36821340425201,55.77322769165039,262144,50.07034611603012,1
96.4036979675293,49.34324526386865,28.299171447753906,262144,5.83252944186097,1
111.44340133666992,57.324723204579506,30.73495864868164,262144,9.346809315902647,1
118.85233688354492,59.702763008866214,46.45732879638672,262144,27.40930107026361,1
107.77020645141602,55.85701583945619,55.69417953491211,262144,28.11139437938982,1
107.55582809448242,67.75870790821313,52.94587326049805,262144,22.268689797012485,1
100.78584289550781,49.06519420842614,38.0451774597168,262144,13.306223980718642,1
177.58340072631836,67.71025736151591,35.67913055419922,262144,11.420298776341951,1
76.4776725769043,58.44089919350238,26.603374481201172,262144,6.568442237505224,1
154.2171173095703,71.3145023206787,42.44152069091797,262144,56.539239943245775,1
146.23350524902344,55.088704551288295,110.19280242919922,262144,927.7512962046167,1
76.27688598632812,58.95180449044472,113.03946685791016,262144,721.0883214999776,1
161.49209594726562,55.226481075348744,45.32042694091797,262144,18.09919584117597,1
177.35186767578125,72.03595639128442,38.23605728149414,262144,16.425140587380156,1
119.35092163085938,48.11856794808832,46.11116409301758,262144,98.13685047159379,1
95.58687210083008,73.4555858000549,29.84576416015625,262144,8.26565930241486,1
188.9348258972168,65.50316617947966,40.9648323059082,262144,15.974959818413481,1
134.23252868652344,36.519616902206835,52.752628326416016,262144,123.19503864388389,1
136.04632568359375,59.03222065649969,34.71053695678711,262144,8.460964098325348,1
121.26790237426758,63.90451877659493,52.92826461791992,262144,65.23860964900814,1
112.1526985168457,54.88797867158372,39.8486442565918,262144,13.883997728917166,1
118.51408004760742,38.53711341774935,20.904720306396484,262144,3.568435027205851,1
58.00045394897461,46.40951384587416,19.953296661376953,262144,7.553676787239965,1
124.88532638549805,61.62557853642762,25.926170349121094,262144,7.222644277790096,1
101.90022659301758,63.87420093431755,54.400081634521484,262144,18.899002314487007,1
146.19969177246094,61.35175346648757,100.3846206665039,262144,755.8482515120413,1
141.78144454956055,59.94400836506994,78.65693664550781,262144,135.76023057369457,1
189.5724334716797,49.147515619942844,67.67673873901367,262144,43.25982376554748,1
118.1841812133789,55.48490457877381,74.40666961669922,262144,337.33469654101646,1
176.6199607849121,41.198218477743865,63.093318939208984,262144,30.00387322936149,1
144.78126907348633,65.32088247779319,89.3188247680664,262144,96.339033925673,1
92.89561080932617,68.48705769191001,63.54446792602539,262144,52.59669459215365,1
133.2689208984375,62.09881222549374,70.3019027709961,262144,370.48271615859994,1
171.46867752075195,58.314115244826944,44.19532012939453,262144,24.26781312742969,1
97.64121627807617,44.02082691295369,54.970218658447266,262144,55.318938726966735,1
211.95832061767578,67.92654763586978,49.39164352416992,262144,40.153782858964405,1
138.69185256958008,58.24364406512719,27.483585357666016,262144,4.825847257845453,1
80.72209930419922,36.16819473883026,23.794471740722656,262144,5.144470467232168,1
125.76013946533203,57.035412504446285,55.19802474975586,262144,35.89956964593148,1
136.83740997314453,58.16929058674736,17.94830322265625,262144,3.6686619163956493,1
50.46368408203125,45.637282129188634,24.642520904541016,262144,5.857852915869444,1
100.8068962097168,35.687185228668156,14.552986145019531,262144,2.5701440477278084,1
188.14614868164062,64.26842561380501,47.545860290527344,262144,29.575768048351165,1
130.14153671264648,66.95516091882358,26.837299346923828,262144,7.954278935780167,1
148.4372673034668,79.55516265315686,52.11561584472656,262144,37.45242131309351,1
114.36991119384766,67.24934129890258,56.4636116027832,262144,25.70853460415674,1
207.1430206298828,48.16353114964058,99.29481506347656,262144,1149.0209004533826,1
144.17774963378906,53.649820754327536,64.57100296020508,262144,23.641005860743462,1
78.2713737487793,42.71134158320667,34.51123809814453,262144,15.67436059791362,1
75.30823135375977,41.15039751461326,36.43178176879883,262144,12.859635200293269,1
138.6814308166504,79.42434129487975,52.41718292236328,262144,30.820082395206555,1
93.02024459838867,65.87480741232194,20.179553985595703,262144,3.7613867400068557,1
155.63603973388672,70.24595654172283,57.62627029418945,262144,20.751432719975128,1
139.25431060791016,69.02596501234791,65.59374618530273,262144,58.69923212552385,1
86.47512435913086,44.71045809416759,44.0167236328125,262144,15.751809620240238,1
65.05559539794922,55.28224651642817,49.9553108215332,262144,120.23624627395475,1
149.08505630493164,82.45937328448262,28.114158630371094,262144,6.5348519974941155,1
140.29791259765625,20.103902819662643,3.1495704650878906,262144,1.545142981922254,1
173.52046585083008,37.71673617777371,33.454139709472656,262144,13.087611786089838,1
102.99220657348633,66.46635615634253,56.4597282409668,262144,45.0822916340403,1
90.79301452636719,49.070134134847464,49.95644760131836,262144,18.680263736154302,1
145.08985137939453,96.19771032141095,38.82741928100586,262144,22.09997313976055,1
138.0789031982422,60.94916229065306,39.400455474853516,262144,13.755223641113844,1
29.671863555908203,11.2564111312189,1.6990165710449219,262144,0.8505514899588889,1
79.62239837646484,47.508949932797414,57.55913543701172,262144,23.171875661006197,1
105.11403274536133,41.81589075877485,20.509540557861328,262144,3.5497353689279407,1
126.39809036254883,61.81925171834029,77.43268585205078,262144,154.45417752902722,1
171.4728546142578,51.535315005364126,110.74886703491211,262144,1454.4934216844267,1
157.16485595703125,77.149981691546,51.027374267578125,262144,46.638529650634155,1
161.83803176879883,49.74270871236916,44.97636795043945,262144,31.088622441282496,1
148.02097702026367,79.7197758992567,57.07146072387695,262144,76.42094138724497,1
115.50186920166016,78.39374081894223,53.1263427734375,262144,40.8767037991056,1
151.94066619873047,41.544191729229695,103.12541198730469,262144,380.24497260116914,1
108.37740325927734,87.14303232644431,52.983577728271484,262144,55.3444435098063,1
147.82500076293945,59.00958470730199,59.73097229003906,262144,65.16508144068939,1
117.76122283935547,52.98466339462768,88.85363006591797,262144,469.41302898473805,1
175.26666641235352,65.80952067525372,43.00705337524414,262144,16.29869135491026,1
198.63648986816406,47.18012576346318,70.21529769897461,262144,1173.4312274138792,1
187.92425918579102,55.30971968853864,45.51213455200195,262144,119.63171488599619,1
114.90949249267578,54.271612756992525,65.97373962402344,262144,43.78244480151625,1
185.19776916503906,60.38381688183093,41.37204360961914,262144,19.568887845482095,1
86.25467300415039,55.36872852656929,44.5832633972168,262144,52.435821064224,1
151.91545486450195,35.562353515360094,41.23818588256836,262144,12.805688619613647,1
115.16659164428711,50.449307876100484,108.57807922363281,262144,1084.4376415750012,1
82.21505355834961,66.37730156668233,109.97749710083008,262144,1360.664989097495,1
139.54924392700195,40.35263060935412,39.75211715698242,262144,12.824064034954063,1
139.9388084411621,55.98101579890435,107.71082305908203,262144,1021.1426995777874,1
160.22279739379883,67.3602071715813,52.527381896972656,262144,36.76359412771126,1
85.22107696533203,30.126301818380185,6.827312469482422,262144,1.9202375816530548,1
91.53098678588867,76.16995344891818,58.83761215209961,262144,223.78376578207826,1
114.20247650146484,64.31282250380475,70.47214889526367,262144,58.38456232343742,1
129.1826400756836,52.19693027391051,64.27777099609375,262144,64.1895448271971,1
167.72669982910156,53.2830709874038,23.59151840209961,262144,4.068717951638973,1
138.61546325683594,73.6875954477328,38.08921813964844,262144,22.909322223626077,1
81.66848754882812,41.03147790605364,22.520111083984375,262144,6.797883216058835,1
41.84298324584961,28.966169977595737,18.797992706298828,262144,3.9090450240619248,1
183.2808074951172,42.82089447189529,71.61820602416992,262144,85.87670395313762,1
133.78110122680664,75.49297269107657,41.44175720214844,262144,17.871340181678534,1
110.73593139648438,68.40861558454495,35.41410446166992,262144,14.887818401621189,1
121.09424591064453,72.18677360049405,34.44480895996094,262144,7.467970015233732,1
115.94269943237305,69.4634946365598,41.69361114501953,262144,19.029588668010547,1
74.03197860717773,31.756042657209488,23.122852325439453,262144,3.7914159260544693,1
167.23974990844727,53.89149657162675,50.00590896606445,262144,20.5795784885413,1
114.88591003417969,47.86434160632237,31.141895294189453,262144,8.188257270128815,1
112.53988647460938,56.76553747098694,50.77876281738281,262144,18.803099733719137,1
85.1841812133789,72.55957871671792,71.21760177612305,262144,137.57893052039435,1
109.38042831420898,67.67627794185272,29.027111053466797,262144,7.546414302414632,1
94.60993194580078,65.25282154017299,60.317447662353516,262144,41.014759957790375,1
102.96352005004883,33.29256015167951,40.20590591430664,262144,9.607824408856686,1
118.37221145629883,57.22240784024973,107.85515213012695,262144,746.759002685023,1
141.74961853027344,44.188833604060655,41.21158981323242,262144,13.466874947291217,1
133.25690078735352,57.48930336991858,34.175575256347656,262144,9.112304128473625,1
141.73791122436523,46.42278669751209,53.24708557128906,262144,47.13326635904377,1
122.05326080322266,42.247199877326295,35.93052291870117,262144,8.773817287525162,1
69.51543045043945,32.6003707914831,17.210655212402344,262144,3.3126104370312532,1
162.85882186889648,60.883830128311025,45.19742965698242,262144,15.19132264550717,1
31.483802795410156,25.965037254138522,8.954654693603516,262144,1.6610176017857157,1
163.0981101989746,56.540960958201666,33.20165252685547,262144,24.100989627753734,1
80.46180725097656,44.29843282637382,69.44076538085938,262144,43.39019532057864,1
129.15522003173828,61.87461786901046,62.45753860473633,262144,31.03638706122001,1
124.27441024780273,71.44992095350658,42.99373245239258,262144,11.950153700076044,1
71.47894668579102,50.04054481040223,69.87786865234375,262144,119.93540948996088,1
121.92964172363281,87.09207013997505,47.146175384521484,262144,30.434699859455577,1
182.6426239013672,57.94624220549302,73.20298385620117,262144,73.3349495822913,1
186.8060760498047,78.58397465899603,68.29399108886719,262144,327.3967586202634,1
151.6582145690918,62.350159292498006,50.178531646728516,262144,31.187518627833924,1
203.1724739074707,45.07938288415104,42.245399475097656,262144,997.082301858798,1
142.3418426513672,85.57100145654465,35.44548416137695,262144,11.180446892452892,1
163.98863220214844,47.668918229015034,50.669891357421875,262144,14.145474447854212,1
154.93092346191406,62.08576602355994,44.73084259033203,262144,11.205560920236167,1
134.39813613891602,59.12774746005585,52.4456672668457,262144,43.06661184265977,1
177.04397583007812,62.490998168408474,36.50406265258789,262144,9.324787463992834,1
143.14612579345703,69.39348060036245,38.09633255004883,262144,31.60544113389915,1
180.7062759399414,24.532812511360177,72.43903732299805,262144,18.8740843385458,1
126.09408950805664,64.66578694066129,54.30219268798828,262144,23.285132499047904,1
96.99774932861328,60.45398435904311,107.38346862792969,262144,981.9136921932077,1
119.12454605102539,75.20016710167852,95.74269104003906,262144,174.29090110956167,1
147.76544570922852,65.71200163306243,91.85078048706055,262144,1393.6898211161024,1
122.06246185302734,79.7212146669522,68.02678298950195,262144,125.53605249238899,1
117.67642974853516,52.65525327681508,29.794086456298828,262144,5.669097089907154,1
123.2154541015625,56.798546431424036,75.77445983886719,262144,421.3259717077017,1
132.05410766601562,65.16254751727097,41.34088897705078,262144,14.17839630470553,1
77.56815719604492,39.25330829137175,43.13691711425781,262144,16.159426542333676,1
171.97351455688477,34.809296924095456,42.79064178466797,262144,19.636851838891744,1
116.79817581176758,64.81676543247636,54.6502799987793,262144,24.30897999642184,1
127.79950332641602,80.25890424609749,69.40742874145508,262144,55.17398496529495,1
190.9051399230957,54.101552221063855,61.24778747558594,262144,104.60923060051573,1
42.82319641113281,32.80822317732087,37.90690231323242,262144,30.710414824992768,1
147.79261779785156,60.074483139383176,22.182186126708984,262144,4.145029561361298,1
154.73383331298828,51.698281545089834,85.23328399658203,262144,138.73730872845044,1
150.29973602294922,61.9643330092754,51.03982162475586,262144,34.19197439774871,1
117.82958602905273,39.109536089543305,24.694900512695312,262144,21.492702406583703,1
124.60995101928711,72.13354464401776,78.67347717285156,262144,502.2732313105371,1
105.54048538208008,42.97101366572012,28.203392028808594,262144,18.002026485046372,1
120.98490524291992,55.888586662268516,52.45510482788086,262144,44.56404483712686,1
87.38805389404297,70.53042533606646,74.22836303710938,262144,75.10901611897862,1
184.60266494750977,72.19929932874284,58.759796142578125,262144,48.25295665807789,1
124.6700325012207,55.13244669792546,52.736942291259766,262144,16.835140113005764,1
147.68099212646484,40.9294088983053,75.97057342529297,262144,60.986840405952535,1
164.65589904785156,77.11346135915191,63.78030776977539,262144,77.80887829627318,1
101.79570770263672,45.05792156365248,45.20280838012695,262144,30.51377100474201,1
145.78372955322266,37.740167191128016,35.31977462768555,262144,7.953984321502503,1
92.28432083129883,60.48867440899331,100.82594680786133,262144,887.9038845302855,1
127.74063491821289,70.40380635911629,36.88693618774414,262144,22.13276518926432,1
172.60050582885742,50.0323964460478,52.9710693359375,262144,29.433008782900288,1
110.24983978271484,42.48411804334703,68.78852462768555,262144,562.4986669282516,1
92.11130142211914,61.588494563503914,39.734100341796875,262144,36.734104030634626,1
115.12989044189453,59.44264286104641,59.227806091308594,262144,39.90657404319791,1
168.2206573486328,63.379787343366594,43.874603271484375,262144,27.860205751785543,1
83.51777648925781,40.3504747910119,7.975780487060547,262144,1.7133290176134324,1
97.74231719970703,70.02048306238937,53.56869888305664,262144,24.28510283282958,1
185.2710952758789,76.88634650329898,37.492889404296875,262144,22.756940732928342,1
135.4215431213379,61.88570687012988,35.03938674926758,262144,10.466506607583142,1
137.85984420776367,86.20993017953694,63.467620849609375,262144,56.71227061370155,1
113.48304748535156,40.35697916946151,38.55082702636719,262144,12.114364615641534,1
95.36295700073242,49.24163853636489,27.39532470703125,262144,5.708391009771731,1
142.27547073364258,65.20527407862367,40.03879928588867,262144,16.506934210599866,1
143.20297241210938,58.20411515398352,25.59741973876953,262144,5.665411737500108,1
116.5251579284668,34.37360222802374,39.99431228637695,262144,12.827139699598774,1
112.14665985107422,78.81221366700042,55.52672576904297,262144,75.98601824672369,1
138.62665939331055,76.80088221409468,25.914676666259766,262144,5.145678852204583,1
88.96865844726562,60.457376041794774,25.99730682373047,262144,6.963327010860667,1
197.38937377929688,46.42349746390213,70.39284133911133,262144,51.26776864902058,1
148.8777847290039,79.17746563920522,20.998126983642578,262144,5.85409762103518,1
144.55060195922852,92.36038983104113,58.27542495727539,262144,201.67649418277142,1
153.11847686767578,77.68011255586049,48.61140823364258,262144,26.22150262980722,1
84.6045913696289,66.04925686412429,39.35348892211914,262144,24.136581081766053,1
117.8363151550293,72.60518358065346,57.40839767456055,262144,120.37776919308817,1
121.08838272094727,28.348617949784362,47.593177795410156,262144,12.883001863126992,1
113.96239852905273,58.116532048570306,45.88412857055664,262144,26.30138982128119,1
79.23530960083008,66.21950048083896,78.55168151855469,262144,370.2692791487643,1
71.11055374145508,42.21519589900475,18.498409271240234,262144,5.1294619888067245,1
156.49023818969727,37.33372920762108,43.496734619140625,262144,33.74914153268037,1
143.30402755737305,48.35819045774313,47.86861801147461,262144,20.746181101407274,1
128.8193359375,39.92406993423311,101.63373184204102,262144,583.8552330266539,1
89.92880630493164,72.75090806184983,36.08798599243164,262144,16.83853182918392,1
167.3633270263672,59.43934132924124,46.32480239868164,262144,16.07698699622415,1
175.8593864440918,73.6930621674788,36.54581832885742,262144,33.72129922801105,1
110.82608413696289,38.01123296121285,25.189414978027344,262144,4.293174703081604,1
126.50692749023438,41.418127599322226,20.7694091796875,262144,4.081115707755089,1
88.68809127807617,43.0347567732678,60.55147171020508,262144,36.46609998283384,1
161.85202026367188,53.6557293347344,79.92631912231445,262144,132.4247807696811,1
93.82937240600586,50.451182006039524,53.94269561767578,262144,15.83989361836575,1
138.30323791503906,80.40026125995648,61.2799186706543,262144,55.867500624095555,1
136.85862731933594,79.63923352008385,42.71589279174805,262144,14.770702149005956,1
74.68007278442383,58.670110495466204,108.25296401977539,262144,326.53171393997036,1
128.5982437133789,57.26677771717466,40.287635803222656,262144,11.038300889762468,1
67.32433700561523,61.29627689054201,11.739421844482422,262144,2.259387919315486,1
119.00947952270508,82.45463508533486,39.975486755371094,262144,18.198904666220187,1
107.12937545776367,29.326551810610404,30.99237823486328,262144,15.537078794033732,1
147.46309661865234,30.816420209581583,81.97236633300781,262144,58.954232398755266,1
114.98309326171875,54.64400894115815,36.903526306152344,262144,27.469326650490984,1
142.66306686401367,39.397539340047636,20.206501007080078,262144,3.6187860898062354,1
137.61581420898438,71.8021187627359,62.99158477783203,262144,25.639173100455082,1
140.42749404907227,57.207650338559205,42.917057037353516,262144,40.198214582385845,1
168.28829193115234,64.55481172763231,41.499393463134766,262144,16.443848897106363,1
153.0264892578125,77.47025649552185,35.692535400390625,262144,12.119524824884138,1
91.71360778808594,51.19044313552786,33.359535217285156,262144,7.309428995809867,1
135.2458038330078,35.50900282736052,23.631759643554688,262144,4.637168511748314,1
165.36923217773438,51.65909768873671,37.4925537109375,262144,11.73149715270847,1
138.0020751953125,32.47867655488314,46.04679489135742,262144,29.37668304372346,1
58.59764099121094,64.53228881330794,66.24074172973633,262144,304.4664190069161,1
158.7513771057129,67.81913830151653,72.32912063598633,262144,94.78634569025598,1
109.31692504882812,62.53406275087178,19.102333068847656,262144,4.03132122795796,1
148.14426803588867,49.44443195361563,34.41950988769531,262144,10.138986161386129,1
151.4521942138672,63.80295219803617,90.13724517822266,262144,788.1922304481268,1
122.02278137207031,43.37744252241887,29.01258087158203,262144,6.5560339982039295,1
171.24276733398438,47.68263263937695,34.842857360839844,262144,18.15168071478547,1
108.53361129760742,52.46008431637045,41.494503021240234,262144,25.079731917881873,1
